"","internal_ID","session_ID","prolific_ID","age","gender","dominant_hand","english_nativelang","nativelang_text","english_fluent","fluentlang_text","race","hispanic","education_level"
"186","1218","debug7ySe8:debugnzESC","660573f534058a03d635aab0","65-69","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"187","1219","debugNz1uu:debugdCAAC","6550de88683355a74699844c","25-29","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"188","1220","debug59rCG:debugZ9y6K","657dee7bcf420e1d3b5a8139","55-59","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"189","1221","debugJaxnS:debugwbUN9","60061a88cef0ed96c3a26e58","40-44","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"190","1222","debugbMd25:debugAU8jU","5d5d4e64f3a4660018e71d8d","35-39","F","Right","Y",NA,"Y",NA,"Prefer not to say","N","Bachelor degree"
"191","1223","debugql3kr:debug4tumb","5d42486206811e001ada5b4b","45-49","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"192","1224","debugmKkuA:debugk7Wdi","5c366fc38821900001b38b67","50-54","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"193","1225","debugfQNes:debugdUTIL","5e3891a0ffe78b000a8a4124","55-59","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"194","1226","debugciBt7:debugxf8bv","6396044f6ae489bb820c67a5","55-59","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"195","1227","debug4yg2J:debugHq0s6","63d44812197c6058aeb9ce69","25-29","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"196","1228","debugrQRap:debugdJDP8","5d470786da637a00014ba26f","35-39","M","Right","Y",NA,"Y",NA,"Multiracial","N","High school degree or equivalent"
"197","1229","debugCyBls:debugxDbMj","6167563313a0d9242b910de8","30-34","F","Right","Y",NA,"Y","English","Asian","N","Bachelor degree"
"198","1230","debugXx4Yv:debugm9FNy","6554e79557e3d6be08e32ceb","60-64","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"199","1231","debugQHfGh:debugh1bMt","594c69ee4b07c400013aa466","30-34","F","Left","Y",NA,"Y",NA,"Multiracial","N","Bachelor degree"
"200","1232","debugL2tvP:debugdiDoy","62aa591a476ebabe28612a92","30-34","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"201","1233","debug35Jhz:debugOPnGh","6609688e8e4fe9698ab13a66","40-44","M","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"202","1234","debugN5utY:debugMOLyd","5d696d1c55742f001af29220","20-24","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"203","1235","debug0Lwyz:debug6SnP1","56b27fed0ecc1f0005f70a92","40-44","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"204","1236","debugylC9l:debugY3TOl","65d9ff6e2daef3142e22a375","35-39","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"205","1237","debugJ8CnG:debugUgZAR","62ef104b5e9352c2ead31fde","60-64","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"206","1238","debugmHW91:debughZ7Fs","631a68ee10ec68377cb03457","35-39","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"207","1239","debugoByK5:debuggJd87","615eff7c4b10c65cfda7a4a2","30-34","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"208","1240","debugdGJJC:debuglf6jD","59b5a275c05bb50001eb3c4b","45-49","M","Left","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"209","1242","debugqOiLd:debugto6ly","60a69d04e5534b81417680ce","30-34","F","Right","Y",NA,"Y",NA,"Asian","N","Some college but no degree"
"210","1243","debugQ86mC:debugwZczF","6425ffdf7fd742839b924ac5","35-39","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"211","1244","debugUmZBC:debugHKTzO","5755c957eb80c4000741a9ce","40-44","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"212","1245","debugoepkV:debugS8yQh","6470d7cfbf12a03c858a8c8e","25-29","F","Right","Y",NA,"Y",NA,"Asian","N","Masters degree"
"213","1246","debug1DajW:debug9nwbB","656656a135fd00183bd57e7f","35-39","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"214","1248","debugenYQ1:debugpVJkX","646e53ef6c1dac9a13cd2985","45-49","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"215","1250","debugEWOpw:debugBNhEP","5a78b8355292b800012284ca","50-54","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"216","1252","debughe9Oy:debugEu6lW","59ccd702faf42e00012b68f5","25-29","M","Left","Y",NA,"Y",NA,"Prefer not to say","N","Some college but no degree"
"217","1253","debugEdgva:debug1MCuk","5fd3789cee06d705f5e783cc","20-24","F","Left","Y","N/A","Y","N/A","Black","N","Bachelor degree"
"218","1254","debugGPCPf:debug84Nte","5a1342b7f2e3460001edbfd2","35-39","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"219","1255","debugf56Rn:debug4aKRy","5e5bf2d23ff8553d87edd445","25-29","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"220","1256","debugnvw51:debugBEsQR","600c167e28de48080e812884","55-59","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"221","1258","debuggQlxX:debugJxcre","63d50bed33ba8cb1b9794938","25-29","M","Right","Y",NA,"Y",NA,"Multiracial","N","Some college but no degree"
"222","1259","debugJIvmW:debugpKJzz","660d6717775ec7820f850231","35-39","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"223","1260","debugoWqLO:debugnRegb","5d23460ad4c57900192b129c","35-39","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"224","1262","debugRUtzk:debugPEEPL","63ecfe8661889f0486bec1dc","30-34","M","Left","Y",NA,"Y",NA,"White","N","Some college but no degree"
"225","1264","debugTvoiP:debugUMLeb","596e1cc639e9d00001b7bb84","40-44","F","Right","Y",NA,"Y",NA,"White","N","Less than high school degree"
"226","1265","debugDip7E:debugwXmRy","5feca7cccbe069e3cf2ad284","25-29","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"227","1266","debugpAXeq:debugc9gpF","661c37c372bb8537fe7fe83f","25-29","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"228","1267","debugZjluz:debugqNCfj","63af557b3d4f219c3226b7d6","45-49","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"229","1268","debugUlrOn:debugaAcjr","5f969821c6763f56fd948f43","45-49","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"230","1269","debuglrzfa:debugD7fyg","611bf01adb826b006f4a82ef","25-29","NONE","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"231","1271","debugMLsM3:debugJcV5Q","5cdc899d48d5f100195fafff","35-39","M","Right","Y",NA,"Y",NA,"White","N","Less than high school degree"
"232","1272","debugzzV6t:debugl0aN1","5adc587be0feeb0001ca9d0a","35-39","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"233","1273","debugVD4Pu:debugSn2Iw","6624638357b56eb340c8f109","50-54","M","Left","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"234","1274","debugVX7um:debugraWB3","5f50159de247cd17cf2ff86a","30-34","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"235","1275","debugzPwog:debugugHbW","5a5bd24be0cf3d000126849e","45-49","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"236","1276","debugq20J1:debugB0jbB","6006ae13a40ec00348555219","35-39","F","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"237","1278","debugzfTwy:debugPlyWh","5b2bcfb51835660001cc6751","40-44","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"238","1279","debugteHUp:debuguYjA2","5f0fab5abdec9a1aff2b2744","30-34","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"239","1280","debugC12K6:debug1YhZw","66218c8e08ca3c586108ec70","35-39","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"240","1282","debugg267y:debugEQ3Lz","652d384f04ac555c7a18b4e7","40-44","F","Right","N","Turkish","Y",NA,"Prefer not to say","N","Doctoral degree"
"241","1283","debugWDBfZ:debugWAqQL","55ac3198fdf99b6de3b68b23","55-59","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"242","1284","debugmRdCl:debugK7ALN","6151e479b4ee16668948c7f2","70-74","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"243","1285","debug6PC2Z:debugvO33n","65dd365163f7579fba938dea","20-24","M","Right","Y",NA,"Y",NA,"White","N","Less than high school degree"
"244","1287","debugCHWZA:debug3hhcX","646bd812bf93129feeb5a3dc","50-54","M","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"245","1288","debugluoai:debug7xx6l","5e84bd7c34d5d9072128fac1","35-39","M","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"246","1289","debugo9CKr:debuge1oJo","5e0e1f62814bba56ea1a86dd","35-39","M","Right","Y",NA,"Y",NA,"Black","N","High school degree or equivalent"
"247","1290","debug7mUFQ:debugTX5VG","60f816ff1fa74fcfab532378","25-29","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"248","1292","debugqw9Ik:debugjXISa","576311d7151e5d000889e2e7","50-54","M","Right","Y",NA,"Y",NA,"Multiracial","N","Some college but no degree"
"249","1293","debugRkWyK:debugHD4jr","6400e0dd862feacb579475a8","45-49","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"250","1296","debug5Te6r:debugaiNNP","60abcd6f3e5efd9fca235828","45-49","M","Right","Y",NA,"Y",NA,"Asian","N","High school degree or equivalent"
"251","1297","debugkRXDg:debug8tAjn","5c4f5967aac8be0001716a65","30-34","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"252","1298","debugZJK7K:debugk7zeq","60098b438497516c56ba4ae1","40-44","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"253","1299","debugDX2Cp:debugmeS7m","6537e5413d7e9e021a0c79b1","50-54","M","Right","Y",NA,"Y",NA,"Black","N","Masters degree"
"254","1302","debugGFDGO:debugXZCsA","6616d543df78dcdb1c5764f0","35-39","M","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"255","1303","debug8Aaxl:debugE6bmm","5e736c9f4e8cdf034bdfa5c3","45-49","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"256","1304","debugmoXMY:debugXfA9j","601958c0af6453017a0cbbd4","20-24","F","Right","Y","N/A","Y","N/A","Black","N","Bachelor degree"
"257","1305","debugQUcLl:debugMNVYe","5ec265e21bfa1703aa852686","35-39","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"258","1306","debugp6WCb:debugZ5OLv","5bcc98d1db645700015222b5","55-59","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"259","1307","debugKe6jJ:debugFbAFM","605de3af48d7a575adb95b09","20-24","M","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"260","1308","debugK7AUI:debug6Efeb","5ae9cde00335e200019e9eed","25-29","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"261","1310","debug91yq9:debugmvkvc","5e1c138a2bf9514062e4de6b","35-39","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"262","1311","debugnU9Nf:debugqMAL1","5c559af233ed050001dffa66","35-39","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"263","1312","debugM2CgG:debugcXAdI","5ea4cebb8944a8495280db42","25-29","F","Right","Y",NA,"N",NA,"White","N","Some college but no degree"
"264","1313","debugLpz3d:debugJ6sf1","5cbe04b4f429ff00159de30e","35-39","F","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"265","1314","debugSiUDy:debugQWWpm","5f6b8930b9d9530b1b065360","40-44","M","Right","Y",NA,"Y",NA,"White","Y","Bachelor degree"
"266","1315","debug2zcTR:debug654C6","5cf28015fb05610001de261e","30-34","M","Left","Y",NA,"Y",NA,"White","N","Bachelor degree"
"267","1316","debugXnAKp:debugYsgtN","58bc46e24cdfd90001778235","55-59","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"268","1318","debugJWM4h:debugTzpeF","6502683ff5d26c3b0b616605","40-44","F","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"269","1319","debug2QJg2:debug0CLaQ","5c5409f49fcbc40001dc0b4d","25-29","M","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"270","1320","debugQNfZU:debugz1sgQ","661a670ad5f9162edf44b4b3","60-64","F","Right","Y",NA,"Y",NA,"Black","N","Masters degree"
