"","internal_ID","session_ID","prolific_ID","age","gender","dominant_hand","english_nativelang","nativelang_text","english_fluent","fluentlang_text","race","hispanic","education_level"
"185","1223","debugZSANl:debugsFe1F","632c78dac01ee4ebd60f742c","20-24","M","Right","Y",NA,"Y",NA,"Multiracial","N","Bachelor degree"
"186","1224","debugzy9UD:debugmBlax","6606d4f4acdc3a6b8200c0ee","55-59","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"187","1225","debugyrJYZ:debug8vKFi","64fe4015250d9972529f7d10","35-39","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"188","1227","debugM5Rrf:debugufOsQ","617406fbfced12169896d158","55-59","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"189","1230","debugnVdNr:debugmG4q4","5755c957eb80c4000741a9ce","40-44","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"190","1232","debugoiIsr:debugmwcD0","5aeabf2c15a9c300011acbc3","25-29","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"191","1233","debugxMw1r:debug1F0Ou","61283769a39dd638c256540c","45-49","M","Right","Y","English","Y",NA,"White","N","Associate degree"
"192","1234","debug4dat6:debuglPnvZ","6585cca7b2c67207494fb7d6","30-34","M","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"193","1235","debugaMyJ0:debugk3QSl","5fb9b9c1c62f408e51e09e32","70-74","F","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"194","1236","debugJaQiX:debug0Q7oy","63b5eb0ec316229203f1ddae","55-59","M","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"195","1238","debug3VtCH:debuge7MWR","6441557474b4acdbbcc9e4eb","45-49","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"196","1239","debug1WA7I:debugRsMlC","5e68defb230fc417cd72d6e6","35-39","F","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"197","1240","debug95kZv:debugA3Pr1","5c26bc552c45d4000148f85d","25-29","F","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"198","1241","debugxsJOJ:debugQLIqG","657f8d99678be2d216a85c3d","40-44","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"199","1242","debugtHNxn:debugid8BP","5ec4545fee41171881ca1af7","20-24","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"200","1243","debugRsgur:debug0GTF2","63ea4a7fa7d709c8e7887a93","45-49","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"201","1244","debugOzUsW:debug2q7N6","65e6f6be5f3793094f0fc66d","45-49","M","NONE","Y",NA,"Y",NA,"Black","N","Doctoral degree"
"202","1245","debugwb8Hf:debugdZPfg","5fa5465e9b7bd322fa6ec5b6","20-24","F","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"203","1246","debugXkpqD:debugz2KAm","5f4fd0b347e7990f62dbfff6","20-24","F","Right","Y",NA,"Y",NA,"Multiracial","N","Bachelor degree"
"204","1247","debug5gozX:debug7udds","5e35373e1ddb124e6c306747","45-49","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"205","1248","debug3dLQ8:debugLiMxH","57dd186e6598aa0001992616","30-34","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"206","1249","debugWkWXd:debuga5U4e","641357b26802e397b5627d5e","35-39","M","Left","Y",NA,"Y",NA,"White","N","Masters degree"
"207","1250","debugbMV3K:debugG9yaZ","654a48a508808ebb99e5a661","45-49","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"208","1251","debugLMA3E:debugAcEw2","5f3ec93efbd299158253f283","50-54","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"209","1253","debugbjco5:debugJL8LW","660ff676747a1a7c2e89dcfa","30-34","F","Left","Y",NA,"Y",NA,"White","N","Some college but no degree"
"210","1254","debug52cfZ:debug6pu1M","65845f67f9ed8c08c8e58949","70-74","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"211","1255","debugiRJ9g:debugAAKVH","631a01c239b12c7b5008247d","25-29","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"212","1256","debugbAHYr:debugwZQgG","63d193c45e01ccb694993e7f","25-29","M","Right","Y","English","Y",NA,"White","N","Bachelor degree"
"213","1257","debugsoDZR:debugkIeoq","60ed501279c68ea1a313d0aa","55-59","F","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"214","1258","debug2fkL6:debugFxfki","63068110447ef1aaa9660816","25-29","M","Left","Y",NA,"Y",NA,"White","N","Some college but no degree"
"215","1259","debugDwroR:debugzEqkm","5ce9c6df6b2b3d001a94b24f","45-49","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"216","1260","debugcVmTV:debugrZQ25","5dfedfbb557425b599c8c523","55-59","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"217","1261","debugr52yg:debugnIHC2","5d8b66f5d189bd001a378273","45-49","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"218","1262","debug7DX3t:debugcTHCm","62a737b12cc61f784c4aab36","35-39","M","Left","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"219","1263","debugZJqT2:debugo8mAi","66130bb591837698386adf43","35-39","M","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"220","1264","debug08opg:debugeCMv4","60ba46327fecef005d8eeb87","25-29","F","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"221","1265","debugYqzmS:debugAjSMm","5f49fd29edde0c564e9f83c6","25-29","M","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"222","1266","debugVCRIw:debugzmW3H","6346d43493a4f14e735bc630","30-34","M","Right","Y",NA,"Y",NA,"Black","N","Masters degree"
"223","1267","debugaQjqX:debugi6PFF","5b70d5cf48302c0001ba0771","60-64","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"224","1269","debugWFUG9:debugfP11A","5d41925ef7b99500012b960e","45-49","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"225","1270","debugLOYQW:debug6WSaB","6156fef09d1ab07148870099","45-49","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"226","1271","debugOmKC4:debugoorc5","600301218f2211357248f416","40-44","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"227","1272","debugiuiOK:debugJeX8B","65a4c0bc8354b6cf79cc5787","20-24","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"228","1274","debugbRQf3:debugYVCJD","5aeb063b2f05b500013028a0","35-39","F","Left","Y",NA,"Y",NA,"White","N","Masters degree"
"229","1275","debugadGwh:debug4D1qb","660abfd1b4f90c39abdfb887","20-24","M","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"230","1276","debug7kxoi:debugqHJPN","661415341b1fdb1844c6f6a6","45-49","M","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"231","1277","debug9c1Yn:debugwruXj","57e00216995a0b0001635a8a","25-29","M","Left","N","Italian","Y",NA,"White","N","Masters degree"
"232","1278","debugTzoUs:debugDF1h6","6502683ff5d26c3b0b616605","45-49","F","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"233","1279","debug3S3nH:debugAZTaF","660453c9877e571d12b555f7","35-39","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"234","1280","debug8tWP5:debugXYr1v","647869e6f69318bacc341d53","45-49","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"235","1281","debug0wzYp:debug8iUF9","5a4ff22bacc75b000179b0e9","40-44","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"236","1282","debugwbVb8:debuglwWUl","63d9f41910c61f3eb102079f","30-34","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"237","1283","debugj4JXL:debugkVkDn","5ee5e3b02eebe932ee9559c5","30-34","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"238","1284","debugBomPb:debugiMrdR","5e29dc4721a5f20481c70274","35-39","F","Right","Y",NA,"Y",NA,"Black","N","Associate degree"
"239","1285","debugtk4um:debugFOh1r","5bc9f8b677740000016a08b5","45-49","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"240","1286","debugUeJBu:debugHJqaC","5dd11840d690721b2469a344","45-49","M","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"241","1287","debuglWkBf:debugxuXIR","62c5d0cfdf443d24e054d302","30-34","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"242","1289","debug9pYsz:debugAyDCd","5d696d1c55742f001af29220","20-24","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"243","1290","debug82GfO:debugaojKt","5f5f5013f947f6000bd8ddcb","35-39","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"244","1291","debugX0XXP:debugVtRfn","566f7754b937e400122ce30a","30-34","M","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"245","1292","debugFa2nx:debugO42y8","5d68c8aa40524c00189e8ac2","30-34","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"246","1293","debugDfAfh:debugXGaOi","5e5521580ee1b951df544c3c","40-44","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"247","1294","debugjWpVo:debugDKWYO","5c5cad3e4ee81200018eafe2","70-74","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"248","1295","debugVWNtN:debugQNcnB","5bcc98d1db645700015222b5","55-59","M","Right","Y",NA,"N",NA,"White","N","Bachelor degree"
"249","1296","debugiP5Vs:debugSF0Hy","64151f08bb5879eb3a22d82b","25-29","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"250","1297","debugPQBtI:debugiI8S8","5d22394077af86000105865d","30-34","F","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"251","1298","debugzypJq:debug1pSUt","5f0f7fe1d7ad1c000b42d091","25-29","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"252","1299","debugkANBZ:debugZyE6p","60df7ffed00034efd9a002c1","45-49","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"253","1305","debug25jnv:debugNhNEx","5bb756696322c5000159756c","40-44","M","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"254","1306","debug9p5yW:debugjZKUf","6610769467395bd32d8596c2","25-29","M","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"255","1307","debugxQoIv:debuggDgHs","656a1e9bfe871ac6a31c918e","50-54","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"256","1308","debugWlHo5:debugLmDod","60053227125e504142df91e9","25-29","M","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"257","1309","debug51KLI:debugxE4e5","65c10d8000af1af81e3f42ec","35-39","F","Right","Y",NA,"Y",NA,"Black","N","Some college but no degree"
"258","1310","debugUxp8q:debugzvGyF","66353ad5db198d5377f61c1a","30-34","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"259","1311","debug4vKzf:debug81MAH"," 63ea4564de250efaacb1cce","25-29","M","Right","Y",NA,"Y",NA,"White","Y","Bachelor degree"
"260","1312","debugqSgbA:debugY0PFL","5d012930cfeb82001817c9c9","30-34","F","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"261","1313","debug554dG:debugmEsnB","641081a1261eb10752b72497","55-59","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"262","1314","debug689bj:debugdHqE5","60a8bd22d03adbe92cbb9a5e","25-29","M","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"263","1315","debugxlhQp:debugKJwWi","5f16dc8d4d2df4000a6a4fd9","30-34","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"264","1317","debugt0mRv:debug4aq3o","62e02b26e879244a99e852fa","45-49","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"265","1319","debugJ6vnF:debugWHbU5","6310eda535a15a7ca2e0cfbc","40-44","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"266","1320","debugb8iE6:debug2Qzq7","5739859f12d1d8000735c216","35-39","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"267","1321","debugUVe8E:debugIQhF6","5ebc1eacadb5e7012a9c6b98","40-44","M","Right","Y",NA,"Y",NA,"Prefer not to say","N","Bachelor degree"
"268","1323","debugZH1o9:debugqMKMt","59660b07e549e90001e44daa","40-44","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"269","1324","debugn2o6Q:debugvA8hm","5cb4ba4be73904000194a733","50-54","F","Left","Y",NA,"Y",NA,"White","N","Associate degree"
"270","1325","debugkBpg2:debugLZhdo","63c80a427dfa1305502df5a8","55-59","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"271","1326","debugn715m:debug7jrEY","607cbf385d3202721e3f719f","55-59","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
