"","internal_ID","session_ID","prolific_ID","age","gender","dominant_hand","english_nativelang","nativelang_text","english_fluent","fluentlang_text","race","hispanic","education_level"
"187","1220","debugJigmn:debugWIT6D","58954e2dc88c680001dd4b7e","55-59","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"188","1221","debugqmEBU:debug0Yn0z","5f3d6f7010ad88124f3906e2","25-29","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"189","1222","debugCeFwg:debug2NMQ9","5e6a923f59a3bd04d5edc606","35-39","F","Right","Y",NA,"Y",NA,"White","N","Less than high school degree"
"190","1223","debugujfEs:debugHHUz5","5a8d6772f49c9a0001f3cd72","55-59","F","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"191","1224","debugtWl9b:debugqzvHd","5eee77689e63ac330681ffe9","40-44","F","Right","Y",NA,"Y",NA,"Black","N","Masters degree"
"192","1225","debugdFVkA:debugPJbCO","628f9cfbee6de7cc7322fecf","25-29","M","Left","Y",NA,"N",NA,"White","Y","Associate degree"
"193","1226","debugGYPvP:debug4NaHy","6540fa1d1e4eb891d5eeeb19","55-59","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"194","1227","debugaoh26:debugDM10N","5a53d878acc75b000179e52e","40-44","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"195","1228","debug6KSVX:debugYYr6y","5b72d3f8afce7600019fe275","30-34","M","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"196","1229","debug3RsIJ:debugDkEt8","6272892b05043371638ee032","45-49","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"197","1230","debugnUHaJ:debugofHiN","6147c5874b61952e42e9b2bd","25-29","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"198","1231","debug7LKl0:debugLAgcl","633c74ad6178784ed5b52104","25-29","M","Right","Y",NA,"Y",NA,"Prefer not to say","Y","Associate degree"
"199","1232","debugwPNZb:debugfSCKj","5d89590e521ad100164eccab","25-29","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"200","1233","debugBXm2q:debugngjyP","5f3287b83428cb05746e2214","35-39","F","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"201","1235","debug1ESnp:debugkb4sb","576311d7151e5d000889e2e7","50-54","M","Right","Y",NA,"Y",NA,"Multiracial","N","Some college but no degree"
"202","1236","debugAfEfu:debugiGcXr","63d19839498b3afe724b69d6","25-29","M","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"203","1237","debug8WP6s:debugQagXD","61059c8fd2df1b4374bd21d9","20-24","M","Left","N","Polish","Y",NA,"White","N","High school degree or equivalent"
"204","1238","debugGpAZV:debug4F17p","60c75eb8c7c62c1cabd3f275","35-39","F","Right","Y",NA,"Y",NA,"Black","N","Some college but no degree"
"205","1239","debugSok6g:debugesBSE","58bc46e24cdfd90001778235","50-54","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"206","1240","debughyib0:debugvk4ca","5feca7cccbe069e3cf2ad284","25-29","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"207","1241","debugx6iSL:debugWna1v","5ef5f74fb4a08f2676fb3aba","50-54","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"208","1242","debugSnfJW:debugy2WOt","5a94ee9bf6dfdd0001ea50f1","35-39","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"209","1243","debugUUKrk:debuge2lPl","629f6b8c65fcae219e245284","30-34","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"210","1244","debugoDGSa:debugBH8m2","5d49d17b3dad1f0001e2aba1","35-39","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"211","1245","debugrksp1:debugt01xo","63174af7d57182f9bf90c094","40-44","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"212","1246","debugCPVYu:debugBKc14","5f516d96bf6cde3b04b94b69","30-34","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"213","1249","debugskrys:debug5Ndoh","63d11755441f430fe174fa2e","25-29","M","Right","Y",NA,"Y",NA,"Black","N","Masters degree"
"214","1250","debug1yINq:debugL42vF","5a46d551b77a5000014a8ce9","25-29","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"215","1251","debugyeu5I:debughQQJa","57fc5ae8b80310000163ec1e","25-29","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"216","1252","debugVYSZD:debugqil5M","5780d9a1900cc80001d2d1c2","65-69","M","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"217","1253","debughhyZ9:debugE5sdo","63ee9abfa262bea95766dd9c","70-74","F","Right","Y",NA,"Y",NA,"Asian","N","Some college but no degree"
"218","1254","debugoBGgK:debugHpaPo","5c70974403f85b0001af8d5d","35-39","M","Right","Y",NA,"Y",NA,"Prefer not to say","N","Bachelor degree"
"219","1255","debugrZkbs:debugcUBYE","63ea4a7fa7d709c8e7887a93","45-49","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"220","1256","debugUwaC1:debugkFtLv","629f2a1f516a323b811b8273","30-34","M","Left","Y",NA,"Y",NA,"White","N","Associate degree"
"221","1257","debugEiHwq:debugkG9hi","63f77dc98bfabd95812edc2c","35-39","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"222","1258","debugNIsuD:debugK8H23","581ccd016c73180001fa5b2a","45-49","M","Left","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"223","1259","debugbYE4G:debugfmN7P","610e0a1e95c323743ff02dcb","35-39","M","Right","Y",NA,"Y",NA,"Black","N","Bachelor degree"
"224","1262","debugmOjv4:debugzpabg","64a2f68799cfe91aa4f9da77","25-29","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"225","1263","debugaEi3z:debugbiLi6","6104332d73da970d3d795929","20-24","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"226","1264","debuglHwmv:debugkCMaG","60477705b440ae26c4aaf5bb","40-44","M","NONE","Y",NA,"Y",NA,"Multiracial","N","Bachelor degree"
"227","1265","debugqP7s6:debugNKE7W","5d332957d0635b00013bd785","25-29","M","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"228","1266","debugvxMiL:debugBMD1W","62c63362e7342ad8be294866","40-44","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"229","1267","debugq1vCk:debugRVhow","659807fcc53622792be6d8bd","35-39","F","Left","Y",NA,"Y",NA,"White","N","Bachelor degree"
"230","1268","debugurgNU:debugOxZCP","65e5ec7c5cc8e775d79139b5","45-49","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"231","1269","debugn3c6u:debugrI1lc","6522ee565f79028d52ce509e","20-24","F","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"232","1270","debugoozIB:debugaRVBj","6135e00cdb42bb8c6bc32b71","40-44","F","Right","Y",NA,"Y",NA,"White","Y","Some college but no degree"
"233","1271","debugTbEM4:debugeU4Up","614e7ad7ff5a0d785d5e550a","65-69","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"234","1272","debug4NYwv:debugcO2rv","63fe7df97332b44a2999fc7f","50-54","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"235","1275","debugmJzFv:debug8QTNt","5af5a5c3226ed5000133d67c","45-49","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"236","1277","debugTBuoJ:debug1DO5x","612f350052a72eaeac5b9703","65-69","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"237","1278","debugZqPwu:debugUbQrA","5c6f906672c0e50001d9332a","30-34","M","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"238","1279","debugXSmrn:debugSKjDG","5608a73fd7def20012b7389d","35-39","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"239","1281","debugF3LT4:debugZ56Qi","5cb6a087c515b0001a70d108","30-34","F","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"240","1282","debugECeiF:debugQniZf","65e4a6bdde84e615dcac2651","30-34","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"241","1283","debugGqy0N:debugTp9nu","5bcc98d1db645700015222b5","55-59","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"242","1284","debugDnpyZ:debugbk6DH","655e09fc282e4139c82f834a","35-39","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"243","1285","debugF9MmP:debugOqXLn","5d8e154af2858200171fdb95","35-39","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"244","1286","debugnrNTb:debugyabdN","5e249f815e04db720e47d872","20-24","F","Right","Y",NA,"Y",NA,"Asian","N","Masters degree"
"245","1287","debugNt0sr:debugGMVex","5e54c7fc2394ea4c99f88987","35-39","F","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"246","1288","debug52qaJ:debugbJfbm","5f3ec93efbd299158253f283","50-54","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"247","1289","debugGIsOu:debugzJXEJ","6571b72fe700b638df7730b1","50-54","F","Right","Y",NA,"Y",NA,"Black","N","Masters degree"
"248","1290","debugIhuUA:debugbcYev","63f77cac11a2ddb8e7276c44","60-64","F","Right","Y","English","Y",NA,"White","N","Some college but no degree"
"249","1291","debug09Odg:debugnwAzN","5dd05d80b2204f1487f7812c","40-44","M","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"250","1292","debug8vqtk:debugGmPHk","5eff5f05b92981000a2aed73","25-29","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"251","1294","debugbynXs:debugd1FaN","53987712fdf99b68e3a45021","30-34","F","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"252","1295","debugUaPtL:debugtTfeJ","5f16f559325a640008bb9a07","35-39","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"253","1296","debugotYME:debugaG0pJ","5d68c8aa40524c00189e8ac2","30-34","M","Right","Y",NA,"Y",NA,"White","N","Some college but no degree"
"254","1297","debuganYIb:debugHAgHr","6103683830bd0a3f02ff8418","40-44","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"255","1299","debugHpiP5:debugyjwX8","65cbac092ab8a232e2e36d24","35-39","NONE","Right","Y",NA,"Y",NA,"Asian","N","Bachelor degree"
"256","1301","debugbwP5O:debugdt5PV","63254db937c17e8e9200fd54","25-29","M","Right","Y",NA,"Y",NA,"White","Y","Bachelor degree"
"257","1302","debug4ggzT:debug12cYG","63d7cd776c3b50b48eabd288","25-29","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"258","1303","debugRzafo:debugqJ2AH","65dcca0d187f1e33aa00fca1","40-44","F","Right","Y",NA,"Y",NA,"Black","N","Masters degree"
"259","1304","debugIerh7:debugHQAqy","5a7a1973000dab00018c3410","35-39","M","Right","Y",NA,"Y",NA,"White","N","Associate degree"
"260","1306","debugYcuFf:debugh0gBV","65389f0b0f181197c4218f6d","35-39","M","NONE","Y",NA,"Y",NA,"White","N","Doctoral degree"
"261","1307","debug9w4G8:debug5KysP","626285ad898d0ce84c5e1184","50-54","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"262","1311","debugnf8zg:debugvWdTI","5c5cad3e4ee81200018eafe2","70-74","F","Right","Y",NA,"Y",NA,"White","N","High school degree or equivalent"
"263","1312","debug1Sv0O:debugr6ytB","5e9f3f09ccc75a0c345e4845","60-64","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"264","1313","debugru6D5:debug9mP7T","5bbb5e3f118c0600013c3202","35-39","F","Right","Y",NA,"Y",NA,"White","N","Doctoral degree"
"265","1315","debugk3JUW:debugriMF3","60b610d8c3c4f177c8337729","35-39","M","NONE","Y",NA,"Y",NA,"White","N","Doctoral degree"
"266","1316","debugCM7BW:debugkKBum","5664b80b4ef50400127da023","25-29","F","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
"267","1317","debugtCzdK:debug9HG3Q","631610af8e747093cd90e00d","35-39","F","Left","Y",NA,"Y",NA,"Multiracial","N","High school degree or equivalent"
"268","1318","debugIDyeL:debugo6Dl6","5c4e5f2ae5f00f0001542748","35-39","F","Left","Y","English","Y",NA,"White","N","Some college but no degree"
"269","1319","debugX1YyC:debugR0tHJ","640105daa923d3f5f2669039","40-44","M","Right","Y",NA,"Y",NA,"White","N","Masters degree"
"270","1320","debugC9NAP:debugaOHSE","5c376ea0eecc440001c58889","45-49","M","Right","Y",NA,"Y",NA,"White","N","Bachelor degree"
